SeniorCitizen,Partner,Dependents,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,tenure,MonthlyCharges,Churn
0,Yes,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,41,20.0,No
0,No,No,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,5,74.65,No
0,No,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),72,61.2,No
0,No,No,No,No,No,No,No,No,No,No,One year,No,Mailed check,4,19.95,No
0,Yes,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,9,54.8,No
1,Yes,No,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),72,73.45,No
0,Yes,No,No,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,33,51.45,No
0,Yes,No,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),72,80.45,No
0,Yes,No,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,22,54.2,Yes
0,Yes,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,70,109.5,Yes
0,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,21,104.4,Yes
0,No,No,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,15,85.3,No
1,Yes,No,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29,79.3,No
0,Yes,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),15,76.5,No
1,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),71,105.1,Yes
1,No,No,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),72,25.4,No
0,Yes,No,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,19,86.85,No
0,No,No,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,1,19.65,No
0,No,No,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,1,75.7,Yes
0,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,2,45.55,No
1,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),11,78.1,No
0,No,No,No,No,No,No,No,No,No,No,One year,No,Mailed check,12,19.3,No
0,Yes,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,70,110.5,No
1,Yes,No,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,20,90.8,Yes
0,No,No,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),23,20.3,No
1,No,No,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),49,81.35,No
0,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,4,97.95,Yes
0,No,No,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),32,108.15,Yes
0,No,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,2,55.3,No
1,Yes,No,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),69,56.55,No
0,No,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),6,80.5,Yes
0,Yes,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,24,19.7,No
0,No,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),32,104.05,No
0,No,No,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),27,52.85,No
1,Yes,No,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),27,104.3,Yes
0,No,No,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),58,80.65,No
0,No,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,71.35,Yes
0,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),18,24.65,No
0,Yes,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),47,21.3,No
0,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,70,110.2,No
0,No,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,13,89.4,Yes
0,Yes,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),36,51.05,No
0,No,No,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,67,19.8,No
0,No,No,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,10,19.9,No
1,No,No,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,19,87.3,No
0,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),71,19.85,No
0,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,72,89.4,No
0,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,48,20.0,No
0,Yes,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,18,83.25,No
0,No,No,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,1,20.6,Yes
1,Yes,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),67,102.9,No
0,Yes,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,69,39.1,No
0,No,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,19,99.95,Yes
1,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,72,114.5,No
1,No,No,No,No,No,No,No,No,No,No,Two year,No,Mailed check,38,20.2,No
1,Yes,No,No,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,40,55.8,No
0,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,61,24.2,No
0,No,No,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),10,81.0,Yes
0,Yes,No,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),32,72.8,No
0,No,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),21,99.85,No
1,No,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,59,99.5,No
1,Yes,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,13,70.15,Yes
0,No,No,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),47,20.25,No
0,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),69,26.0,No
0,No,No,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),2,19.9,No
0,Yes,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),22,19.05,No
1,Yes,No,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,15,96.5,No
0,No,No,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),53,19.85,No
1,Yes,No,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,28,25.7,No
0,No,No,No,No,No,No,No,No,No,No,One year,No,Mailed check,22,20.3,No
1,Yes,No,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,16,91.55,No
0,Yes,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,48,39.4,No
1,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),30,105.7,No
0,No,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,3,70.25,No
1,No,No,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,57,93.75,No
1,Yes,No,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),68,96.55,Yes
0,Yes,No,No,DSL,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),23,60.0,No
0,Yes,No,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),65,59.8,No
0,Yes,No,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),44,90.65,No
0,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),71,109.0,No
0,Yes,No,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),37,68.1,No
0,No,No,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,12,20.4,No
0,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),69,81.95,No
0,No,No,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,35,60.55,No
0,No,No,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),5,65.6,No
0,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),58,82.5,No
0,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),72,82.3,No
0,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,72,68.15,No
0,No,No,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),1,20.3,No
0,No,No,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,39,95.55,Yes
0,Yes,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),53,20.2,No
0,No,No,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,27,89.2,No
1,No,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,69.65,Yes
1,No,No,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,89.3,Yes
0,Yes,No,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,18,74.8,No
0,Yes,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,46,20.2,No
0,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),72,84.4,No
0,No,No,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,36,87.55,Yes
0,Yes,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,4,25.15,No
0,No,No,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),25,19.8,No
0,Yes,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,40,50.85,No
0,Yes,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,63,102.4,No
1,No,No,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,15,96.3,Yes
0,No,No,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),14,55.5,No
1,Yes,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),72,109.75,No
0,No,No,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,39,106.4,No
0,Yes,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),47,60.0,No
0,Yes,No,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),19,88.8,No
0,No,No,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,5,85.2,Yes
0,No,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,13,35.1,Yes
0,No,No,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),17,80.05,No
1,Yes,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,34,75.55,No
0,No,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,42,49.55,No
0,Yes,No,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,5,81.3,Yes
0,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),71,23.9,No
1,Yes,No,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),19,66.4,No
0,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,2,19.6,Yes
0,No,No,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),57,18.8,No
0,Yes,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,72,108.4,No
0,No,No,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,6,85.95,No
0,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,17,85.45,Yes
0,Yes,No,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),61,80.9,No
0,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,71.0,Yes
0,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),48,111.8,No
0,No,No,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),16,20.6,No
1,No,No,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,9,85.05,Yes
0,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,3,44.6,No
0,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,44.4,Yes
0,No,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),65,105.1,No
0,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),70,115.15,No
0,Yes,No,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,60,59.8,No
0,Yes,No,Yes,No,No,No,No,No,No,No,One year,Yes,Electronic check,69,26.3,No
1,No,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,35,70.55,No
0,No,No,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,22,20.05,No
0,Yes,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),66,79.85,No
1,Yes,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,70.3,Yes
0,Yes,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),1,79.35,Yes
0,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),34,90.05,No
0,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),72,24.45,No
0,Yes,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,31,59.95,No
0,No,Yes,Yes,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),30,25.35,No
0,No,No,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),9,90.8,Yes
0,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,20,70.45,Yes
1,Yes,No,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),19,34.3,No
0,Yes,No,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,65,105.05,No
0,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,30,19.3,No
0,No,No,No,No,No,No,No,No,No,No,One year,No,Mailed check,6,19.15,No
0,No,No,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,2,51.4,No
0,Yes,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,53,71.85,No
1,Yes,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,7,75.4,No
0,Yes,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),61,49.7,No
1,No,No,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,70,45.25,Yes
0,No,No,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,13,78.75,No
1,Yes,No,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),35,81.6,No
0,Yes,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),2,70.4,No
0,No,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,3,75.8,Yes
0,No,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,3,76.1,No
0,No,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),62,94.0,No
0,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),72,103.95,No
0,Yes,No,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),63,19.95,No
1,No,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),20,71.3,Yes
1,No,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),35,110.8,No
1,Yes,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,21,69.1,Yes
0,Yes,No,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,62,96.1,No
0,No,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,15,48.8,No
0,No,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55,50.55,No
0,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,11,44.65,No
0,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,17,88.25,Yes
0,No,No,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),61,19.45,No
0,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),71,89.3,No
0,No,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),2,70.0,Yes
0,No,No,No,No,No,No,No,No,No,No,Two year,No,Mailed check,35,19.25,No
0,No,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),17,70.5,No
0,No,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,21,97.35,Yes
0,Yes,No,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),47,19.65,No
0,Yes,No,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,3,20.85,No
0,No,No,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,3,19.65,No
1,Yes,No,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),44,19.35,No
0,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,44.0,No
0,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,44,94.4,No
0,Yes,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),5,25.9,Yes
0,No,No,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),24,55.65,Yes
0,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,69.65,Yes
0,No,No,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,18,75.4,No
0,No,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,10,100.6,Yes
0,Yes,No,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),65,71.0,No
1,No,No,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,1,86.0,Yes
0,No,No,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),53,106.95,Yes
0,No,No,No,No,No,No,No,No,No,No,One year,No,Mailed check,3,21.2,No
0,Yes,No,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,33,61.05,No
0,No,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,3,29.6,Yes
0,No,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),34,79.95,No
0,Yes,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,14,19.7,No
0,No,No,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,13,20.3,No
1,Yes,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),46,59.9,Yes
0,Yes,Yes,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,23,24.35,No
0,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,47,19.75,No
0,No,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,17,50.3,No
0,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49,95.6,Yes
1,Yes,No,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,59,50.25,No
0,No,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),69,85.35,No
0,No,No,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,11,41.6,Yes
0,No,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,10,51.65,No
0,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),12,24.0,No
0,No,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),45,100.85,Yes
0,Yes,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,39,59.85,No
1,Yes,No,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),71,25.45,No
0,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),71,23.9,No
0,Yes,Yes,Yes,No,No,No,No,No,No,No,One year,No,Credit card (automatic),33,24.15,No
1,No,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,67,75.7,No
0,Yes,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),37,40.2,Yes
0,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,49,84.5,Yes
0,Yes,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,9,50.85,No
0,Yes,No,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),52,91.6,No
0,No,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,70,98.9,No
0,No,No,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,1,85.0,No
1,No,No,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,14,78.95,Yes
0,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,44.3,No
0,No,No,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,1,20.2,Yes
0,No,No,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,52,80.2,No
0,No,No,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,6,60.9,No
0,Yes,No,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,7,34.2,No
1,No,No,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),47,85.2,Yes
0,No,No,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),26,87.15,No
0,Yes,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,25,54.3,No
0,No,No,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,69,19.1,No
0,No,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),72,112.75,No
0,No,No,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,4,19.95,No
0,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,59,19.5,No
0,No,No,No,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),67,65.55,No
1,No,No,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,26,78.8,No
0,No,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,27,78.2,No
0,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),72,105.25,No
0,No,No,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,6,89.25,No
0,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),62,20.65,No
0,No,No,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,20,68.7,No
0,No,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),6,78.65,No
0,No,No,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,51,24.75,No
0,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),61,19.75,No
1,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,62,89.1,No
0,No,No,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),72,84.7,No
1,Yes,No,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,13,98.0,Yes
0,Yes,No,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,5,94.45,Yes
1,No,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,3,105.0,Yes
1,Yes,No,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,26,93.85,Yes
1,No,No,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,13,59.9,No
0,Yes,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,38,19.95,No
1,Yes,No,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,8,84.0,Yes
